show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,avg_rating,num_reviews,audience_score,show_id_minmax,release_year_minmax,avg_rating_minmax,audience_score_minmax,show_id_zscore,release_year_zscore,avg_rating_zscore,audience_score_zscore
80170109,TV Show,el reemplazante,,"Iván Álvarez de Araya, Blanca Lewin, Karla Melo, Sebastián Ayala, Roberto Farías, Sergio Hernández",Chile," March 20, 2017",2013,TV-MA,2 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Dramas",a former high-ranking financial executive finds redemption and romance when he's paroled after a prison sentence and becomes a math teacher.,3.66,946,38.24,0.9049747750037342,0.5,0.665,0.38247649529905986,0.34914038816762216,-0.8821388074729056,0.5463892213810506,-0.40079867614929315
81196441,Movie,el sendero de la anaconda,alessandro angulo,"Wade Davis, Martin von Hildebrand",Colombia,"November 15, 2019",2019,TV-PG,74 min,"Documentaries, International Movies","in the most remote areas of the amazon jungle, a writer and his anthropologist friend meet communities who have resisted change for centuries.",4.77,470,0.65,0.99649654563573,0.9285714285714164,0.9424999999999999,0.006501300260052011,0.626933484900398,1.0507514357608037,1.5013985681883089,-1.7056976058788915
70296346,TV Show,el señor de los cielos,,"Rafael Amaya, Ximena Herrera, Robinson Díaz, Raúl Méndez, Gabriel Porras, Carmen Villalobos, Mauricio Ochmann, Fernanda Castillo, Marlene Favela, Carmen Aub, Maritza Rodríguez","United States, Mexico, Colombia"," December 23, 2018",2018,TV-14,6 Seasons,"Crime TV Shows, Spanish-Language TV Shows, TV Action & Adventure",only aurelio casillas can fill pablo escobar's shoes and become mexico's biggest drug trafficker of the '90s.,2.79,262,51.06,0.024495288287264216,0.8571428571428612,0.4475,0.5107021404280857,-2.323350774707064,0.7286030618885186,-0.20213161800842258,0.044234691212597044
81130373,Movie,el testigo,kate horne,Jesús Abad Colorado,Dominican Republic,"June 28, 2019",2018,TV-14,73 min,"Documentaries, International Movies",colombian photojournalist jesús abad colorado shares the stories behind a series of civil war photographs he captured throughout the '80s and '90s.,3.33,892,26.42,0.9906050209223674,0.8571428571428612,0.5825,0.26425285057011405,0.6090511287866442,0.7286030618885186,0.26246752368159526,-0.8111180522973073
80108450,TV Show,el vato,,"El Dasa, Cristina Rodlo, Ricardo Polanco, Gustavo Egelhaaf, Mauricio Martínez, Itatí Cantoral, Arcelia Ramírez, Horacio Castelo, Fátima Molina, Leonardo Daniel, Giancarlo Vidrio, Mónica Dionne, Sebastián Ferrat, Mauricio Isaac, Aldo Gallardo, Julio Casado, Arnulfo Reyes Sanchez, José María de Tavira, Pablo Bracho, Patricio Sebastián",USA," February 24, 2018",2017,TV-MA,2 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Comedies","regional mexican singer el vato and his friends struggle to succeed in the enticing but deceptive music world in los angeles, california.",1.44,771,8.53,0.8994764169135658,0.7857142857142776,0.10999999999999999,0.08531706341268254,0.33245139810256896,0.40645468801623386,-1.3636294722334672,-1.4321513551135487
80208635,Movie,el viaje: márama y rombai,federico lemos,,,"October 18, 2017",2016,TV-PG,79 min,"Children & Family Movies, Documentaries, International Movies",popular south american bands márama and rombai share footage of behind-the-scenes antics and discuss their sudden rise to stardom.,1.63,633,67.74,0.9084102790466444,0.7142857142857224,0.15749999999999997,0.6775355071014203,0.35956806346638215,0.08430631414394897,-1.2001594038610535,0.6232640646600482
70252885,Movie,el último testigo,philipp stölzl,"Aaron Eckhart, Liana Liberato, Olga Kurylenko, Garrick Hagon, Eric Godon, Yassine Fadel, Neil Napier, David Bark-Jones, Alexander Fehling, Nick Alachiotis, Jade Hassouné","United States, Canada, Belgium, United Kingdom","February 4, 2018",2012,R,105 min,Action & Adventure,a security expert and ex-cia agent living in belgium must go on the run with his estranged teen daughter when they're both marked for assassination.,1.39,949,85.42,0.02061971228121795,0.4285714285714164,0.09749999999999998,0.854370874174835,-2.3351141863293297,-1.2042871813451905,-1.4066479112788393,1.237007429321376
81137484,Movie,elena,petra costa,,"Brazil, United States","September 1, 2019",2012,TV-14,81 min,"Documentaries, International Movies","in this documentary, the director remembers a sister who left behind her life under brazil’s dictatorship and moved to new york with dreams of acting.",2.95,288,66.1,0.9912391347480733,0.4285714285714164,0.48750000000000004,0.661132226445289,0.6109758341557322,-1.2042871813451905,-0.064472613063232,0.5663331190692916
70274390,Movie,elephants dream 4 hour,bassam kurdali,"Cas Jansen, Tygo Gernandt",Netherlands,"August 23, 2018",2006,TV-MA,196 min,"International Movies, Sci-Fi & Fantasy","friends proog and emo live in a capricious, seemingly infinite machine with a sinister purpose in this experimental computer-animated short.",1.01,220,39.97,0.022537391626148207,0.0,0.0025000000000000022,0.39977995599119825,-2.329293515683536,-3.1371774245788995,-1.7335880480236663,-0.3407434713492878
80206910,Movie,eli,ciarán foy,"Charlie Shotwell, Lili Taylor, Kelly Reilly, Max Martini, Sadie Sink, Deneen Tyler, Katia Gomez",USA,"October 18, 2019",2019,TV-MA,98 min,Horror Movies,"with his desperate parents in tow, an 11-year-old boy with a debilitating illness checks into an isolated clinic to undergo experimental therapy.",1.23,22,68.18,0.9082564545002594,0.9285714285714164,0.057499999999999996,0.6819363872774555,0.35910116475147896,1.0507514357608037,-1.5443069162240295,0.6385382207941541
80121387,Movie,elisa & marcela,isabel coixet,"Natalia de Molina, Greta Fernández, Sara Casasnovas, Tamar Novas, Kelly Lua, Manuel Lourenzo, Jorge Suquet, Ana Santos, Mariana Carballal, Roberto Leal, Luisa Merelas, Amparo Moreno, Lluís Homar, Manolo Solo, María Pujalte, Francesc Orella",Spain,"June 7, 2019",2019,TV-MA,119 min,"Dramas, International Movies, LGBTQ Movies","in 1901 spain, elisa sánchez loriga adopts a male identity in order to marry the woman she loves, marcela gracia ibeas. based on true events.",3.17,632,96.22,0.9006300564246272,0.9285714285714164,0.5425,0.9623924784956992,0.33595300313138216,1.0507514357608037,0.12480851873640467,1.6119185344312366
80200942,TV Show,elite,,"Danna Paola, Miguel Herrán, María Pedraza, Itzan Escamilla, Miguel Bernardeau, Jaime Lorente, Álvaro Rico, Arón Piper, Mina El Hammani, Ester Expósito, Omar Ayuso",Spain," September 6, 2019",2019,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","when three working-class teens enroll in an exclusive private school in spain, the clash between them and the wealthy students leads to murder.",3.78,691,13.8,0.9077242661565936,0.9285714285714164,0.695,0.13802760552110424,0.3574858305308747,1.0507514357608037,0.6496334750899432,-1.2492086214164222
80131167,Movie,elizabeth at 90: a family tribute,john bridcut,,United Kingdom,"May 22, 2017",2016,TV-G,90 min,Documentaries,a blend of the royal family's intimate recollections and rarely seen home movies pays tribute to queen elizabeth ii on the eve of her 90th birthday.,2.51,66,71.72,0.901502174722391,0.7142857142857224,0.37749999999999995,0.7173434686937388,0.3386001158454421,0.08430631414394897,-0.44303487666250607,0.7614257496912749
80166467,TV Show,ellen degeneres: relatable,"joel gallen, tig notaro",Ellen DeGeneres,USA,"December 18, 2018",2018,TV-14,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies","in her first special since 2003, ellen revisits her road to stardom and details the heartfelt – and hilarious – lessons she's learned along the way.",1.63,161,77.61,0.9046500045701498,0.8571428571428612,0.15749999999999997,0.7762552510502101,0.34815462288085264,0.7286030618885186,-1.2001594038610535,0.9658911579410044
80144691,Movie,elles ont toutes une histoire,nils tavernier,,,"December 31, 2017",2016,TV-PG,49 min,"Documentaries, International Movies","from asia, africa and latin america, five women share extraordinary stories of strength and determination in the face of violence and inequality.",1.9,289,16.5,0.902708159166048,0.7142857142857224,0.22499999999999998,0.16503300660132028,0.3422606017702832,0.08430631414394897,-0.9678598330160446,-1.155480845138957
80230465,Movie,elles étaient en guerre (1914-1918),"fabien beziat, hugues nancy",Nathalie Baye,France,"December 31, 2017",2014,TV-14,93 min,"Documentaries, International Movies",trace the overlapping journeys of exceptional women swept up in world war i and hear their tales of bravery on history's front lines.,3.53,552,88.63,0.9103569398278504,0.5714285714285836,0.6325,0.8864772954590918,0.36547670053672243,-0.5599904336006207,0.4345412798630831,1.3484393411179176
80230555,Movie,elles étaient en guerre 1939-1945,"hugues nancy, fabien beziat",,,"March 1, 2018",2015,TV-14,92 min,"Documentaries, International Movies","mothers, nurses, soldiers and deportees – these women fought against persecution for freedom and survival amid the turbulence of world war ii.",1.91,859,19.95,0.910364965456357,0.6428571428571388,0.22749999999999998,0.19953990798159632,0.3655010604696739,-0.2378420597283359,-0.9592561452069702,-1.035717575451085
80215046,Movie,elliot the littlest reindeer,jennifer westcott,"Josh Hutcherson, Samantha Bee, Martin Short, Morena Baccarin, Jeff Dunham, John Cleese",Canada,"November 1, 2019",2018,PG,90 min,Children & Family Movies,"when blitzen suddenly retires, a miniature horse determined to join santa's reindeer team faces fierce competition in the north pole tryouts.",2.07,425,69.32,0.9089819713172957,0.8571428571428612,0.26749999999999996,0.6933386677335467,0.361303302690292,0.7286030618885186,-0.8215971402617798,0.6781121707779723
80095641,Movie,elstree 1976,jon spira,"Paul Blake, Jeremy Bulloch, John Chapman, Anthony Forrest, Laurie Goode, Garrick Hagon, Derek Lyons, Angus MacInnes, David Prowse, Pam Rose",United Kingdom,"September 6, 2016",2015,TV-PG,102 min,Documentaries,"then and now footage of bit players who appeared in ""star wars"" tells the story of how the film and its legions of fans changed their lives forever.",3.42,89,94.74,0.898334191629715,0.6428571428571388,0.605,0.9475895179035807,0.3289844383117312,-0.2378420597283359,0.33990071396326477,1.5605418274346998
80087354,Movie,emelie,michael thelin,"Sarah Bolger, Joshua Rush, Carly Adams, Thomas Bair, Susan Pourfar, Chris Beetem",USA,"August 2, 2018",2016,TV-MA,82 min,"Horror Movies, Thrillers","a suburban couple hires a new sitter to watch their three kids for the night, unaware that the young woman isn't who she claims to be.",4.74,162,21.84,0.8975952095915174,0.7142857142857224,0.935,0.21844368873774755,0.326741429818744,0.08430631414394897,1.4755875047610862,-0.9701081320568594
70111279,Movie,emi: liya hai to chukana padega,saurabh kabra,"Sanjay Dutt, Arjun Rampal, Malaika Arora, Aashish Chaudhary, Neha Uberoi, Urmila Matondkar, Manoj Joshi, Daya Shanker Pandey, Pushkar Jog, Kulbhushan Kharbanda",India,"May 15, 2019",2008,TV-14,128 min,"Comedies, Dramas, International Movies",a bank hires an enigmatic and unorthodox debt collector to recover money from four borrowers who are unable to pay their loans.,2.93,679,79.4,0.007992188388253219,0.1428571428571388,0.48250000000000004,0.7941588317663534,-2.373442104835175,-2.49288067683433,-0.08167998868138082,1.0280292022138426
81016318,Movie,emma' (mother),riri riza,"Cut Mini Theo, Christoffer Nelwan, Arman Dewarti, Jajang C. Noer, Indah Permatasari, Dimi Cindyastira, Irmawati Jabbar, Andreuw Parinussa, Fanesa Kayla",Indonesia,"October 5, 2018",2016,TV-PG,74 min,"Dramas, International Movies","in 1950s makassar, the life of a devoted mother is upended when another woman enters her husband's life.",1.51,971,53.65,0.9804343202627059,0.7142857142857224,0.1275,0.5366073214642929,0.5781803270890876,0.08430631414394897,-1.3034036575699464,0.13414392845653572
80198055,Movie,emo the musical,neil triffett,"Benson Jack Anthony, Jordan Hare, Rahart Adams, Jon Prasida, Lucy Barrett, Ben Bennett, Craig Hyde-Smith, Geraldine Viswanathan, Kevin Clayette, Bridie Carter",Australia,"February 1, 2018",2016,PG-13,94 min,"Dramas, International Movies, Music & Musicals","expelled from private school for attempted suicide, emo ethan enters the world of seymour high and meets a cute christian who's ready to convert him.",1.99,125,54.05,0.9074668218288178,0.7142857142857224,0.2475,0.5406081216243248,0.3567044180149758,0.08430631414394897,-0.8904266427343749,0.14802952494208607
81026453,TV Show,emogenius,,Hunter March,USA,"December 15, 2018",2017,TV-PG,1 Season,Reality TV,"two pairs of contestants go head-to-head for several rounds, deciphering puzzles and messages comprised of emojis for a chance at a $10,000 prize.",3.16,961,82.78,0.9813380952062474,0.7857142857142776,0.54,0.8279655931186237,0.580923526205345,0.40645468801623386,0.11620483092733044,1.1453624925167434
80240840,TV Show,empire games,,Jim O'Brien,"Czech Republic, United States","October 5, 2018",2018,TV-14,1 Season,Docuseries,interviews with scholars and dramatic reenactments bring to life the origins and history-making achievements of the world's greatest ancient empires.,3.92,531,11.59,0.9112821164474108,0.8571428571428612,0.73,0.11592318463692738,0.36828485947418377,0.7286030618885186,0.770085104416985,-1.3259265419990884
80192627,Movie,empire of scents,kim nguyen,,"Canada, France, Italy, Morocco, United States","January 1, 2018",2014,TV-14,87 min,"Documentaries, International Movies",this documentary explores the extent to which our sense of smell directs our survival instincts and enriches our sensual experiences.,2.49,90,78.71,0.9069827872561937,0.5714285714285836,0.37250000000000005,0.787257451490298,0.3552352433920804,-0.5599904336006207,-0.4602422522806545,1.004076548276268
70051671,Movie,employee of the month,greg coolidge,"Dane Cook, Jessica Simpson, Dax Shepard, Andy Dick, Tim Bagley, Brian George, Efren Ramirez, Marcello Thedford, Danny Woodburn, Harland Williams",USA,"March 31, 2019",2006,PG-13,108 min,"Comedies, Romantic Movies",warehouse workers vince and zack compete in a full-on war to be named employee of the month and win a date with their dream girl.,1.89,626,18.5,0.0026767254543953456,0.0,0.22249999999999998,0.1850370074014803,-2.3895759590948566,-3.1371774245788995,-0.976463520825119,-1.0860528627112052
80999727,TV Show,encerrados,,"Luis Machín, Maria Merlino, Fabián Vena, Ana Chalentano, Nelly Prince, Victor Laplace, Silvia Pérez, Pilar Gamboa, Alberto Ajaka, Fabio Alberti, Martin Slipak, Martín Piroyansky, Paula Ransenberg",,"June 18, 2018",2018,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Comedies","this fictional series tells the stories of what happens to people when they feel caged in, whether physically, psychologically or emotionally.",4.39,498,72.2,0.9789548402342589,0.8571428571428612,0.8474999999999999,0.7221444288857772,0.5736897087824446,0.7286030618885186,1.1744584314434816,0.7780884654739354
80222071,TV Show,encounters with evil,,Richard Lintern,United Kingdom,"July 12, 2019",2016,TV-14,1 Season,"British TV Shows, Crime TV Shows, Docuseries","this documentary series tries to get at the root of some of the most heinous crimes ever committed by deranged, cold-blooded criminals.",4.54,730,7.4,0.9096084162090943,0.7142857142857224,0.885,0.07401480296059212,0.36320473079011517,0.08430631414394897,1.303513748579598,-1.4713781651852287
80210691,Movie,end game,"rob epstein, jeffrey friedman",,USA,"May 4, 2018",2018,TV-PG,40 min,Documentaries,"facing an inevitable outcome, terminally ill patients meet extraordinary medical practitioners seeking to change our approach to life and death.",1.32,519,76.38,0.9085936200712048,0.8571428571428612,0.08000000000000002,0.7639527905581116,0.36012455260136245,0.7286030618885186,-1.4668737259423599,0.9231929487479368
70235384,Movie,end of watch,david ayer,"Jake Gyllenhaal, Michael Peña, Natalie Martinez, Anna Kendrick, David Harbour, Frank Grillo, America Ferrera, Cle Sloan, Jaime FitzSimons, Cody Horn, Shondrella Avery, America Ferrara",USA,"November 23, 2019",2012,R,109 min,Action & Adventure,"officers taylor and zavala patrol the streets of south central los angeles, an area of the city ruled by gangs and riddled with drug violence.",4.68,822,38.09,0.019059084231200174,0.4285714285714164,0.9199999999999999,0.38097619523904785,-2.339851110624704,-1.2042871813451905,1.4239653779066395,-0.40600577483137446
81000207,TV Show,enemigo íntimo,,"Raúl Méndez, Fernanda Castillo, Matias Novoa, Guillermo Quintanilla, Leonardo Daniel, Otto Sirgo, Alejandro Speitzer, Armando Hernández, Valentina Acosta, Elvira Monsell",,"August 8, 2018",2018,TV-MA,1 Season,"Crime TV Shows, Spanish-Language TV Shows, TV Dramas","siblings separated as children who no longer recognize each other are pitted against each other in a war involving drugs, crime and betrayal.",2.14,230,16.12,0.9789976435862968,0.8571428571428612,0.28500000000000003,0.16123224644928988,0.5738196284248525,0.7286030618885186,-0.7613713255982587,-1.16867216180023
70293661,Movie,enemy,denis villeneuve,"Jake Gyllenhaal, Mélanie Laurent, Sarah Gadon, Isabella Rossellini, Joshua Peace, Tim Post","Canada, Spain, France","July 15, 2018",2013,R,91 min,"Independent Movies, Thrillers","when a humdrum academic spots his double in a movie, he launches a search that leads him to a small-time actor who looks exactly like him.",3.57,132,34.2,0.02425585703680433,0.5,0.6425,0.3420684136827366,-2.3240775127067828,-0.8821388074729056,0.4689560310993807,-0.5410432006533521
81113890,TV Show,engineering girls,,"Barkha Singh, Kritika Avasthi, Sejal Kumar",India,"October 1, 2019",2018,TV-14,1 Season,"International TV Shows, TV Comedies","three engineering students deal with dorm drama, date around, and do whatever it takes to make their dreams come true.",2.53,486,70.07,0.9891351716481296,0.8571428571428612,0.38249999999999995,0.7008401680336067,0.6045897423995431,0.7286030618885186,-0.4258275010443573,0.7041476641883793
80217772,Movie,enissa amani: ehrenwort,max amini,Enissa Amani,Germany,"April 26, 2018",2018,TV-MA,66 min,Stand-Up Comedy,"live from hamburg, iranian-german comedian enissa amani shares her take on german engineering, tax deductions and online fan-mail etiquette.",3.24,924,86.42,0.9092250586874089,0.8571428571428612,0.56,0.8643728745749151,0.3620411379927999,0.7286030618885186,0.18503433339992573,1.271721420535252
80133139,Movie,enlighten us,jenny carchman,James Arthur Ray,USA,"January 18, 2017",2016,TV-14,93 min,Documentaries,this documentary digs deep to recount the saga of the superstar self-help guru convicted of negligent homicide in the deaths of three followers.,3.55,429,10.43,0.9016780251603453,0.7142857142857224,0.6375,0.10432086417283457,0.33913386904300097,0.08430631414394897,0.4517486554812319,-1.3661947718071845
80159897,TV Show,entangled,,"Thomas Ong, Jack Tan, Margaret Wang, Kate Pang, Huang Qi Ming, Aileen Tan, Rayson Tan, Zhang Shui Fa",South Korea,"August 1, 2017",2014,TV-MA,1 Season,"International TV Shows, TV Dramas","when the children of two families become friends, they begin to unravel a horrific crime in the past that already linked their fathers to each other.",2.04,74,56.58,0.9040641336891362,0.5714285714285836,0.26,0.5659131826365273,0.3463763477753952,-0.5599904336006207,-0.8474082036890028,0.23585592271319236
80225595,Movie,entanglement,jason james,"Thomas Middleditch, Jess Weixler, Diana Bang, Randal Edwards, Marilyn Norry, Johannah Newmarch, Nicole LaPlaca",Canada,"December 9, 2018",2018,TV-MA,85 min,"Dramas, Independent Movies, Romantic Movies","after his ailing father makes a shocking confession, a desperately depressed man sets out to find the woman he believes will change his destiny.",3.84,316,92.76,0.9099226641519698,0.8571428571428612,0.71,0.9277855571114224,0.36415855749812615,0.7286030618885186,0.7012556019443896,1.4918081248312258
81143771,Movie,enter the anime,alex burunova,"Kozo Morishita, Yoko Takahashi, Shinji Aramaki, Kenji Kamiyama","United States, Japan","August 5, 2019",2019,TV-MA,59 min,"Documentaries, International Movies","what is anime? through deep-dives with notable masterminds of this electrifying genre, this fast-paced peek behind the curtain seeks to find the answers.",1.32,923,77.95,0.9917997694861143,0.9285714285714164,0.08000000000000002,0.7796559311862373,0.6126775108053534,1.0507514357608037,-1.4668737259423599,0.9776939149537224
80138681,Movie,enter the warriors gate,matthias hoene,"Jeff Daniels, Jack O'Connell, Michelle Dockery, Scoot McNairy, Merritt Wever, Thomas Brodie-Sangster, Francis Ng, Ni Ni","France, China, Canada","August 5, 2017",2016,PG-13,105 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy","an avid gamer is magically transported to ancient china, where he must become a warrior in order to save the princess from an evil warlord.",4.53,88,46.25,0.9021722255290783,0.7142857142857224,0.8825000000000001,0.46259251850370076,0.3406338995809683,0.08430631414394897,1.2949100607705237,-0.12273960652614653
70175670,TV Show,episodes,,"Matt LeBlanc, Tamsin Greig, Stephen Mangan, Kathleen Rose Perkins, John Pankow, Mircea Monroe","United States, United Kingdom"," January 6, 2018",2017,TV-MA,5 Seasons,"Classic & Cult TV, TV Comedies","hoping to create an american version of their hit british sitcom, two screenwriters run into cultural obstacles, starting with the lead character.",3.9,339,63.01,0.01373416889043444,0.7857142857142776,0.725,0.6302260452090418,-2.356013655472084,0.40645468801623386,0.7528777287988361,0.45906688621841496
80067754,Movie,equals,drake doremus,"Nicholas Hoult, Kristen Stewart, Jacki Weaver, Guy Pearce, Rebecca Hazlewood, Scott Lawrence, Kai Lennox, Rizwan Manji","United States, Indonesia","October 28, 2018",2015,PG-13,102 min,"Dramas, Romantic Movies, Sci-Fi & Fantasy",two young lovers depart from the norm simply by having romantic feelings for each other in a society where humans have been relieved of all emotions.,1.97,624,50.62,0.8958474060499864,0.6428571428571388,0.2425,0.5063012602520504,0.32143637775375683,-0.2378420597283359,-0.9076340183525238,0.02896053507849144
80191075,TV Show,equestria girls: tales of canterlot high,,"Tara Strong, Ashleigh Ball, Andrea Libman, Tabitha St. Germain, Cathy Weseluck, Rebecca Shoichet, Andrew Toth, Ali Liebert","United States, Canada","October 1, 2017",2017,TV-Y,1 Season,"Kids' TV, TV Comedies","in an alternate universe equestria, the ponies have become teenage girls who must learn what it means to be human while attending canterlot high.",3.32,527,44.37,0.9068443897512726,0.7857142857142776,0.58,0.4437887577515503,0.35481516988162837,0.40645468801623386,0.25386383587252065,-0.1880019100082335
80173711,TV Show,erased,,"Yuki Furukawa, Mio Yuki, Jin Shirasu, Reo Uchikawa, Rinka Kakihara, Masato Yano, Noriko Eguchi, Hidekazu Mashima, Shigeyuki Totsugi, Tomoka Kurotani",Japan,"December 15, 2017",2017,TV-14,1 Season,"International TV Shows, TV Dramas, TV Mysteries","after finding his mom killed, satoru's time-traveling ability takes him back 18 years for a chance to prevent her death and those of three classmates.",3.48,914,62.55,0.9052959784913153,0.7857142857142776,0.62,0.625625125025005,0.35011532681752444,0.40645468801623386,0.3915228408177112,0.443098450260032
80235999,Movie,eric ldle's what about dick?,"eric idle, aubrey powell","Russell Brand, Billy Connolly, Tim Curry, Eric Idle, Eddie Izzard, Jane Leeves, Jim Piddock, Tracey Ullman, Sophie Winkleman",USA,"October 2, 2018",2012,TV-MA,81 min,"Comedies, Music & Musicals","in a madcap stage play from monty python icon eric idle, comic greats perform the decline and fall of the british empire ... as told through a piano.",4.75,747,3.83,0.9108504268073832,0.4285714285714164,0.9375,0.03830766153230646,0.3669745657473163,-1.2042871813451905,1.4841911925701605,-1.595307113818766
80239565,Movie,errementari: the blacksmith and the devil,paul urkijo alijo,"Kandido Uranga, Uma Bracaglia, Eneko Sagardoy, Ramón Agirre, Josean Bengoetxea, Gotzon Sánchez, José Ramón Argoitia, Gorka Aguinagalde, Iñigo de la Iglesia, Aitor Urtzelai","Spain, France","October 12, 2018",2018,TV-MA,99 min,"Horror Movies, International Movies, Sci-Fi & Fantasy","a brutal blacksmith tortures a demon he blames for his misery, unaware a trespassing orphan is about to change everything. based on basque folklore.",2.24,432,25.57,0.9111684200435617,0.8571428571428612,0.31000000000000005,0.255751150230046,0.3679397604240379,0.7286030618885186,-0.6753344475075146,-0.840624944829102
81215437,Movie,escape from mr. lemoncello’s library,scott mcaboy,"Casey Simpson, Breanna Yde, Klarke Pipkin, Angel Luis Rivera Jr., Russell Roberts, Ty Consiglio, Hayley Scherpenisse, Patti Allan, Katey Hoffman",USA,"November 2, 2019",2017,TV-G,69 min,Children & Family Movies,an eccentric game designer builds a library full of traps and tricks for a group of kids who score the chance to navigate his elaborate scavenger hunt.,3.69,41,80.88,0.9981904882926145,0.7857142857142776,0.6725,0.8089617923584717,0.6320750547486886,0.40645468801623386,0.5722002848082737,1.0794059092103787
80144144,Movie,estar o no estar,marcelo gonzález,"Flavio Medina, Aislinn Derbez, Patricia Reyes Spíndola, Tiaré Scanda, Angélica Aragón, Horacio Castelo, Gonzalo Garcia Vivanco, Rubén González Garza, Iliana de la Garza, Mary Paz Mata",Mexico,"January 14, 2017",2016,TV-14,100 min,"Dramas, International Movies, Romantic Movies","an ill and addled man recalls what seems to be a brief but powerful past romance with a kindred spirit, a young russian woman who lived a lonely life.",1.68,85,19.53,0.902659381179455,0.7142857142857224,0.16999999999999998,0.19533906781356272,0.34211254751112263,0.08430631414394897,-1.1571409648156814,-1.050297451760913
81019520,TV Show,eternal love,,"Yang Mi, Mark Chao, Dilraba Dilmurat, Ken Chang, Vengo Gao, Huang Mengying",China,"November 17, 2018",2017,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","after the deities bai qian and ye hua meet and fall in love, their romance stands the test of three lifetimes — each an epic in its own right.",1.18,80,24.93,0.980719854290256,0.7857142857142776,0.044999999999999984,0.2493498699739948,0.5790469993703167,0.40645468801623386,-1.5873253552694016,-0.8628418992059826
80244992,Movie,ethirmarai,,"Ramanathan, Rakesh",India,"April 1, 2018",2018,TV-14,91 min,"International Movies, Music & Musicals, Thrillers","while investigating a brutal string of deaths, a detective begins to suspect that mind control may have played a part in the murders.",3.73,175,82.65,0.911652365442535,0.8571428571428612,0.6825,0.8266653330666134,0.36940866438101166,0.7286030618885186,0.6066150360445713,1.1408496736589395
81049674,TV Show,eugenie nights,,"Ameena Khalil, Zafer Abdeen, Injy El Mokkaddem, Khaled Kamal, Cherif Hafez, Carmen Bsaibes, Mourad Makram, Leila Ezz Al Arab, Asmaa Abou El Yazeed, Nadine Nassib Njeim",Egypt,"March 11, 2019",2018,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","in 1940s port said, kariman finds comfort and solace in the arms of an unhappily married man, who also happens to be her abusive husband's brother.",1.94,763,39.69,0.9834087965347118,0.8571428571428612,0.235,0.39697939587917586,0.5872086595727464,0.7286030618885186,-0.9334450817797469,-0.3504633888891731
81179693,Movie,euphoria,valeria golino,"Riccardo Scamarcio, Valerio Mastandrea, Isabella Ferrari, Valentina Cervi, Jasmine Trinca, Andrea Germani, Marzia Ubaldi, Iaia Forte",Italy,"November 1, 2019",2018,R,110 min,"Dramas, International Movies, LGBTQ Movies","an entrepreneur prone to partying and his estranged brother, a teacher resigned to a humdrum life, begin to bond under fragile circumstances.",4.14,259,27.61,0.9950030653442212,0.8571428571428612,0.7849999999999999,0.27615523104620926,0.6224003720440507,0.7286030618885186,0.9593662362166216,-0.7698084027527949
81128790,TV Show,eurovision song contest,,"Bar Refaeli, Erez Tal, Assi Azar, Lucy Ayoub",,"July 23, 2019",2019,TV-PG,1 Season,International TV Shows,singers from all over europe represent their countries in an international showdown and vie for superstar glory.,4.44,475,60.53,0.9904638590342936,0.9285714285714164,0.8600000000000001,0.6054210842168434,0.60862266463262,1.0507514357608037,1.2174768704888543,0.3729761880080026
70045274,Movie,evan almighty,tom shadyac,"Steve Carell, John Goodman, Molly Shannon, Lauren Graham, Graham Phillips, Johnny Simmons, Morgan Freeman, Wanda Sykes, John Michael Higgins, Jonah Hill, Jimmy Bennett",USA,"April 16, 2019",2007,PG,96 min,"Children & Family Movies, Comedies, Faith & Spirituality","god summons narcissistic evan to build an ark in preparation for a flood. meanwhile, evan's family interprets his new hobby as a midlife crisis.",3.91,228,28.94,0.0021062816148456065,0.07142857142858361,0.7275,0.2894578915783157,-2.391307408995863,-2.815029050706615,0.7614814166079107,-0.7236387944383398
80202713,Movie,eve's apple,jose manuel colón,,Spain,"January 1, 2018",2017,TV-14,91 min,"Documentaries, International Movies",interviews with global policymakers and girls in gambia and kenya detail the horrors of female genital mutilation and the growing efforts to end it.,1.45,59,70.58,0.9078821926908818,0.7857142857142776,0.11249999999999999,0.7059411882376475,0.35796517987817533,0.40645468801623386,-1.3550257844243927,0.7218517997074562
80216928,Movie,evelyn,orlando von einsiedel,,,"September 10, 2019",2019,TV-MA,96 min,"Documentaries, International Movies","haunted by the suicide of a brother, a director and his kin walk across the u.k. in an emotionally trying, visually sublime journey toward healing.",2.23,186,75.24,0.9091497961267425,0.9285714285714164,0.3075,0.7525505101020203,0.36181269595489945,1.0507514357608037,-0.6839381353165892,0.8836189987641182
